GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
HPS4,89781,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.53,,18452541
HPS5,11234,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.48,,18452541
HPSE,10855,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.17,,18452541
HPSE2,60495,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.80,,18452541
HPX,3263,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.06,,18452541
HR,55806,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.32,,18452541
HRAS,3265,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.74,,18452541
HRAS,3265,Retinal Hemorrhage,MESH:D012166,,Vitamin E,12.74,,3547300
HRAS,3265,Retinal Hemorrhage,MESH:D012166,,Zidovudine,12.74,,19668413
HRASLS,424903,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.16,,18452541
HRH1,3269,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.02,,18452541
HRH2,3274,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.37,,18452541
HRH3,11255,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.28,,18452541
HRH4,59340,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.60,,18452541
HRK,8739,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.22,,18452541
HRK,8739,Retinal Hemorrhage,MESH:D012166,,Zidovudine,9.22,,19668413
HROB,78995,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.70,,18452541
HS2ST1,9653,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.65,,18452541
HS3ST1,9957,Retinal Hemorrhage,MESH:D012166,,Cytarabine,9.52,,10997890
HS3ST1,9957,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.52,,18452541
HS3ST2,9956,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
HS3ST3A1,9955,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.53,,18452541
HS3ST3B1,9953,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.29,,18452541
HS3ST5,222537,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.66,,18452541
HS6ST1,9394,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.45,,18452541
HS6ST2,90161,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.45,,18452541
HS6ST3,266722,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.65,,18452541
HSBP1,3281,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.49,,18452541
HSD11B1,3290,Retinal Hemorrhage,MESH:D012166,,Azathioprine,13.41,,12352092
HSD11B1,3290,Retinal Hemorrhage,MESH:D012166,,Vitamin E,13.41,,3547300
HSD11B1,3290,Retinal Hemorrhage,MESH:D012166,,Zidovudine,13.41,,19668413
HSD11B1LA,393293,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.41,,18452541
HSD11B2,3291,Retinal Hemorrhage,MESH:D012166,,Azathioprine,13.54,,12352092
HSD11B2,3291,Retinal Hemorrhage,MESH:D012166,,Tretinoin,13.54,,18452541
HSD11B2,3291,Retinal Hemorrhage,MESH:D012166,,Vitamin E,13.54,,3547300
HSD17B1,3292,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.98,,18452541
HSD17B10,3028,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.10,,18452541
HSD17B11,51170,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.19,,18452541
HSD17B12B,322626,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.51,,18452541
HSD17B2,3294,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.04,,18452541
HSD17B3,3293,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.50,,18452541
HSD17B3,3293,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.50,,3547300
HSD17B7,51478,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.01,,18452541
HSD17B8,7923,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.07,,3547300
HSD3B1,3283,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.55,,18452541
HSD3B1,3283,Retinal Hemorrhage,MESH:D012166,,Vitamin E,7.55,,3547300
HSD3B2,3284,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.10,,19668413
HSD3B3,15494,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.72,,19668413
HSD3B5,15496,Retinal Hemorrhage,MESH:D012166,,Vitamin E,10.05,,3547300
HSD3B5,15496,Retinal Hemorrhage,MESH:D012166,,Zidovudine,10.05,,19668413
HSD3B6,15497,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.67,,18452541
HSDL1,83693,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.65,,18452541
HSDL2,84263,Retinal Hemorrhage,MESH:D012166,,Azathioprine,9.16,,12352092
HSDL2,84263,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.16,,18452541
HSF1,3297,Retinal Hemorrhage,MESH:D012166,,Azathioprine,7.83,,12352092
HSF1,3297,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.83,,18452541
HSF2,3298,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.40,,18452541
HSF2BP,11077,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
HSH2D,84941,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
HSP27,39078,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.86,,18452541
HSP70.1,100126123,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.52,,12855977
HSP70.2,100535101,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.52,,12855977
HSP70.3,30671,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.91,,18452541
HSP70.3,30671,Retinal Hemorrhage,MESH:D012166,,Warfarin,10.91,,12855977
HSP70L,560210,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.84,,12855977
HSP90AA1,3320,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.42,,3547300
HSP90AA1.2,565155,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.03,,12855977
HSP90AB1,3326,Retinal Hemorrhage,MESH:D012166,,Tretinoin,13.36,,18452541
HSP90AB1,3326,Retinal Hemorrhage,MESH:D012166,,Vitamin E,13.36,,3547300
HSP90AB1,3326,Retinal Hemorrhage,MESH:D012166,,Warfarin,13.36,,12855977
HSP90B1,7184,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.71,,18452541
HSP90B1,7184,Retinal Hemorrhage,MESH:D012166,,Vitamin E,7.71,,3547300
HSPA12A,259217,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.30,,18452541
HSPA12B,116835,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.49,,18452541
HSPA13,6782,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.22,,18452541
HSPA14,51182,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.48,,18452541
HSPA1A,3303,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.16,,18452541
HSPA1A,3303,Retinal Hemorrhage,MESH:D012166,,Vitamin E,7.16,,3547300
HSPA1B,3304,Retinal Hemorrhage,MESH:D012166,,Warfarin,3.80,,12855977
HSPA4,3308,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.40,,18452541
HSPA4,3308,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.40,,3547300
HSPA4A,335865,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.34,,12855977
HSPA4L,22824,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.06,,18452541
HSPA5,3309,Retinal Hemorrhage,MESH:D012166,,Minocycline,10.53,,11491116|15184329
HSPA5,3309,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.53,,18452541
HSPA5,3309,Retinal Hemorrhage,MESH:D012166,,Vitamin E,10.53,,3547300
HSPA6,3310,Retinal Hemorrhage,MESH:D012166,,Cytarabine,8.62,,10997890
HSPA6,3310,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.62,,18452541
HSPA8,3312,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.42,,18452541
HSPA8,3312,Retinal Hemorrhage,MESH:D012166,,Warfarin,7.42,,12855977
HSPA8B,562935,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.93,,12855977
HSPA9,3313,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.69,,18452541
HSPA9,3313,Retinal Hemorrhage,MESH:D012166,,Vitamin E,7.69,,3547300
HSPB1,3315,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.20,,18452541
HSPB1,3315,Retinal Hemorrhage,MESH:D012166,,Vitamin E,12.20,,3547300
HSPB1,3315,Retinal Hemorrhage,MESH:D012166,,Warfarin,12.20,,12855977
HSPB11,790918,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.75,,12855977
HSPB2,3316,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.52,,18452541
HSPB3,8988,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.63,,18452541
HSPB6,126393,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.27,,18452541
HSPB7,27129,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.31,,18452541
HSPB8,26353,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.27,,18452541
HSPB8,26353,Retinal Hemorrhage,MESH:D012166,,Warfarin,8.27,,12855977
HSPB9,94086,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.15,,18452541
HSPB9,94086,Retinal Hemorrhage,MESH:D012166,,Warfarin,10.15,,12855977
HSPD1,3329,Retinal Hemorrhage,MESH:D012166,,Minocycline,18.03,,11491116|15184329
HSPD1,3329,Retinal Hemorrhage,MESH:D012166,,Tretinoin,18.03,,18452541
HSPD1,3329,Retinal Hemorrhage,MESH:D012166,,Warfarin,18.03,,12855977
HSPD1,3329,Retinal Hemorrhage,MESH:D012166,,Zidovudine,18.03,,19668413
HSPE1,3336,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.95,,18452541
HSPG2,3339,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.17,,18452541
HSPH1,10808,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.93,,18452541
HSPH1,10808,Retinal Hemorrhage,MESH:D012166,,Warfarin,7.93,,12855977
HTATIP2,10553,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.04,,18452541
HTATSF1,27336,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.38,,18452541
HTR1B,3351,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.18,,18452541
HTR1E,3354,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.22,,18452541
HTR2C,3358,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.12,,18452541
HTR6,3362,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.42,,18452541
HTR7,3363,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.23,,18452541
HTRA1,5654,Retinal Hemorrhage,MESH:D012166,,Cytarabine,14.40,,10997890
HTRA1,5654,Retinal Hemorrhage,MESH:D012166,,Tretinoin,14.40,,18452541
HTRA1,5654,Retinal Hemorrhage,MESH:D012166,,Vitamin E,14.40,,3547300
HTRA1A,431766,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.63,,18452541
HTRA2,27429,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.38,,18452541
HTRA2,27429,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.38,,3547300
HTT,3064,Retinal Hemorrhage,MESH:D012166,,Minocycline,4.78,,11491116|15184329
HUNK,30811,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.39,,18452541
HVCN1,84329,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
HYAL1,3373,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.32,,18452541
HYKK,123688,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.43,,18452541
HYLS1,219844,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.49,,18452541
HYMAI,57061,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.13,,18452541
IAPP,3375,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.58,,18452541
IARS1,3376,Retinal Hemorrhage,MESH:D012166,,Tretinoin,15.38,,18452541
IARS1,3376,Retinal Hemorrhage,MESH:D012166,,Vitamin E,15.38,,3547300
IARS1,3376,Retinal Hemorrhage,MESH:D012166,,Warfarin,15.38,,12855977
IARS2,55699,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.44,,18452541
IBSP,3381,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.39,,18452541
ICA1,3382,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.45,,18452541
ICA1,3382,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.45,,3547300
ICA1L,130026,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.64,,18452541
ICAM1,3383,Retinal Hemorrhage,MESH:D012166,,Minocycline,10.25,,11491116|15184329
ICAM1,3383,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.25,,18452541
ICAM1,3383,Retinal Hemorrhage,MESH:D012166,,Vitamin E,10.25,,3547300
ICAM2,3384,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.26,,18452541
ICAM3,3385,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
ICAM4,3386,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.66,,18452541
ICE1,23379,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.72,,18452541
ICK,421896,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.32,,18452541
ICMT,23463,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
ICN,336655,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.13,,18452541
ICN2,100005083,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.32,,18452541
ICOSLG,23308,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.50,,18452541
ID1,3397,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.79,,18452541
ID2,3398,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.69,,18452541
ID2,3398,Retinal Hemorrhage,MESH:D012166,,Vitamin E,7.69,,3547300
ID3,3399,Retinal Hemorrhage,MESH:D012166,,Azathioprine,7.99,,12352092
ID3,3399,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.99,,18452541
ID4,3400,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.07,,18452541
IDE,3416,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.15,,18452541
IDH1,3417,Retinal Hemorrhage,MESH:D012166,,Azathioprine,8.29,,12352092
IDH1,3417,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.29,,18452541
IDH2,3418,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.98,,18452541
IDH2,3418,Retinal Hemorrhage,MESH:D012166,,Zidovudine,7.98,,19668413
IDH3A,3419,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.18,,19668413
IDH3B,3420,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.08,,3547300
IDH3G,3421,Retinal Hemorrhage,MESH:D012166,,Tretinoin,16.45,,18452541
IDH3G,3421,Retinal Hemorrhage,MESH:D012166,,Vitamin E,16.45,,3547300
IDH3G,3421,Retinal Hemorrhage,MESH:D012166,,Zidovudine,16.45,,19668413
IDI1,3422,Retinal Hemorrhage,MESH:D012166,,Azathioprine,7.99,,12352092
IDI1,3422,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.99,,18452541
IDS,3423,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.59,,18452541
IDS,3423,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.59,,3547300
IDUA,3425,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.29,,3547300
IER2,9592,Retinal Hemorrhage,MESH:D012166,,Azathioprine,8.78,,12352092
IER2,9592,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.78,,18452541
IER3,8870,Retinal Hemorrhage,MESH:D012166,,Azathioprine,7.78,,12352092
IER3,8870,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.78,,18452541
IER3IP1,51124,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.75,,18452541
IER5,51278,Retinal Hemorrhage,MESH:D012166,,Azathioprine,8.89,,12352092
IER5,51278,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.89,,18452541
IER5L,389792,Retinal Hemorrhage,MESH:D012166,,Azathioprine,4.36,,12352092
IF2,107627,Retinal Hemorrhage,MESH:D012166,,Vitamin E,5.79,,3547300
IFFO1,25900,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.34,,3547300
IFI16,3428,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.35,,18452541
IFI203,15950,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.61,,18452541
IFI27,3429,Retinal Hemorrhage,MESH:D012166,,Azathioprine,15.01,,12352092
IFI27,3429,Retinal Hemorrhage,MESH:D012166,,Tretinoin,15.01,,18452541
IFI27,3429,Retinal Hemorrhage,MESH:D012166,,Zidovudine,15.01,,19668413
IFI30,10437,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.20,,18452541
IFI35,3430,Retinal Hemorrhage,MESH:D012166,,Azathioprine,22.51,,12352092
IFI35,3430,Retinal Hemorrhage,MESH:D012166,,Tretinoin,22.51,,18452541
IFI35,3430,Retinal Hemorrhage,MESH:D012166,,Vitamin E,22.51,,3547300
IFI35,3430,Retinal Hemorrhage,MESH:D012166,,Zidovudine,22.51,,19668413
IFI44,10561,Retinal Hemorrhage,MESH:D012166,,Azathioprine,8.80,,12352092
IFI44,10561,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.80,,18452541
IFI44L,10964,Retinal Hemorrhage,MESH:D012166,,Azathioprine,15.77,,12352092
IFI44L,10964,Retinal Hemorrhage,MESH:D012166,,Tretinoin,15.77,,18452541
IFI44L,10964,Retinal Hemorrhage,MESH:D012166,,Zidovudine,15.77,,19668413
IFI6,2537,Retinal Hemorrhage,MESH:D012166,,Azathioprine,22.09,,12352092
IFI6,2537,Retinal Hemorrhage,MESH:D012166,,Tretinoin,22.09,,18452541
IFI6,2537,Retinal Hemorrhage,MESH:D012166,,Vitamin E,22.09,,3547300
IFI6,2537,Retinal Hemorrhage,MESH:D012166,,Zidovudine,22.09,,19668413
IFIH1,64135,Retinal Hemorrhage,MESH:D012166,,Azathioprine,15.23,,12352092
IFIH1,64135,Retinal Hemorrhage,MESH:D012166,,Tretinoin,15.23,,18452541
IFIH1,64135,Retinal Hemorrhage,MESH:D012166,,Zidovudine,15.23,,19668413
IFIT1,3434,Retinal Hemorrhage,MESH:D012166,,Azathioprine,20.25,,12352092
IFIT1,3434,Retinal Hemorrhage,MESH:D012166,,Cytarabine,20.25,,10997890
IFIT1,3434,Retinal Hemorrhage,MESH:D012166,,Tretinoin,20.25,,18452541
IFIT1,3434,Retinal Hemorrhage,MESH:D012166,,Zidovudine,20.25,,19668413
IFIT2,3433,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.69,,18452541
IFIT2,3433,Retinal Hemorrhage,MESH:D012166,,Zidovudine,8.69,,19668413
IFIT3,3437,Retinal Hemorrhage,MESH:D012166,,Azathioprine,8.49,,12352092
IFIT3,3437,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.49,,18452541
IFIT5,24138,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.64,,18452541
IFIT5,24138,Retinal Hemorrhage,MESH:D012166,,Zidovudine,10.64,,19668413
IFITM1,8519,Retinal Hemorrhage,MESH:D012166,,Tretinoin,14.72,,18452541
IFITM1,8519,Retinal Hemorrhage,MESH:D012166,,Vitamin E,14.72,,3547300
IFITM1,8519,Retinal Hemorrhage,MESH:D012166,,Zidovudine,14.72,,19668413
IFITM10,402778,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.69,,18452541
IFITM2,10581,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.04,,18452541
IFITM2,10581,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.04,,3547300
IFITM3,10410,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.74,,18452541
IFITM3,10410,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.74,,3547300
IFNA1,3439,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.58,,19668413
IFNA13,3447,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.36,,18452541
IFNA8,3445,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.63,,18452541
IFNAR1,3454,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.56,,18452541
IFNAR2,3455,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.32,,18452541
IFNB1,3456,Retinal Hemorrhage,MESH:D012166,,Azathioprine,8.73,,12352092
IFNB1,3456,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.73,,18452541
IFNG,3458,Retinal Hemorrhage,MESH:D012166,,Azathioprine,23.86,,12352092
IFNG,3458,Retinal Hemorrhage,MESH:D012166,,Minocycline,23.86,,11491116|15184329
IFNG,3458,Retinal Hemorrhage,MESH:D012166,,Tretinoin,23.86,,18452541
IFNG,3458,Retinal Hemorrhage,MESH:D012166,,Vitamin E,23.86,,3547300
IFNG,3458,Retinal Hemorrhage,MESH:D012166,,Warfarin,23.86,,12855977
IFNG,3458,Retinal Hemorrhage,MESH:D012166,,Zidovudine,23.86,,19668413
IFNG1,405790,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.86,,18452541
IFNGR1,3459,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.12,,18452541
IFNGR2,3460,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.27,,18452541
IFNPHI1,360134,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.20,,12855977
IFRD2,7866,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.31,,18452541
IFT122,55764,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.42,,18452541
IFT172,26160,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.53,,18452541
IFT25,51668,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.50,,18452541
IFT46,56912,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.57,,18452541
IFT52,51098,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.73,,18452541
IFT56,79989,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.66,,18452541
IFT57,55081,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.45,,18452541
IFT70A,92104,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.94,,18452541
IFT70A2,620631,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.80,,18452541
IFT74,80173,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.98,,18452541
IFT74,80173,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.98,,3547300
IFT80,57560,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.39,,18452541
IFT81,28981,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.15,,18452541
IFT81,28981,Retinal Hemorrhage,MESH:D012166,,Vitamin E,10.15,,3547300
IFT88,8100,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
IGDCC3,9543,Retinal Hemorrhage,MESH:D012166,,Azathioprine,10.24,,12352092
IGDCC3,9543,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.24,,18452541
IGDCC4,57722,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.40,,18452541
IGF1,3479,Retinal Hemorrhage,MESH:D012166,,Azathioprine,6.61,,12352092
IGF1,3479,Retinal Hemorrhage,MESH:D012166,,Tretinoin,6.61,,18452541
IGF1R,3480,Retinal Hemorrhage,MESH:D012166,,Azathioprine,12.67,,12352092
IGF1R,3480,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.67,,18452541
IGF1R,3480,Retinal Hemorrhage,MESH:D012166,,Vitamin E,12.67,,3547300
IGF2,3481,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.85,,18452541
IGF2B,324215,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.13,,18452541
IGF2BP2,10644,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.40,,18452541
IGF2BP2,10644,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.40,,3547300
IGF2R,3482,Retinal Hemorrhage,MESH:D012166,,Tretinoin,14.08,,18452541
IGF2R,3482,Retinal Hemorrhage,MESH:D012166,,Vitamin E,14.08,,3547300
IGF2R,3482,Retinal Hemorrhage,MESH:D012166,,Warfarin,14.08,,12855977
IGF3,561569,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.36,,18452541
IGFBP1,3484,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.80,,18452541
IGFBP1B,793907,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.87,,18452541
IGFBP1B,793907,Retinal Hemorrhage,MESH:D012166,,Warfarin,10.87,,12855977
IGFBP2,3485,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.14,,18452541
IGFBP2,3485,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.14,,3547300
IGFBP3,3486,Retinal Hemorrhage,MESH:D012166,,Azathioprine,12.77,,12352092
IGFBP3,3486,Retinal Hemorrhage,MESH:D012166,,Cytarabine,12.77,,10997890
IGFBP3,3486,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.77,,18452541
IGFBP4,3487,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.36,,18452541
IGFBP4,3487,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.36,,3547300
IGFBP5,3488,Retinal Hemorrhage,MESH:D012166,,Cytarabine,8.06,,10997890
IGFBP5,3488,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.06,,18452541
IGFBP5B,403039,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.19,,18452541
IGFBP6,3489,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.48,,18452541
IGFBP6,3489,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.48,,3547300
IGFBP7,3490,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.09,,18452541
IGFBPL1,347252,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.58,,18452541
IGFN1.1,541504,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.29,,18452541
IGFN1.2,100331898,Retinal Hemorrhage,MESH:D012166,,Warfarin,6.62,,12855977
IGFN1.3,100331959,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.12,,12855977
IGH,3492,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.89,,18452541
IGHA,238447,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.76,,18452541
IGHD,3495,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.92,,18452541
IGHE,3497,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.11,,18452541
IGHG1,3500,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.67,,18452541
IGHM,3507,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.53,,18452541
IGHM,3507,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.53,,3547300
IGIP,492311,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.76,,18452541
IGKV1OR2-118,339562,Retinal Hemorrhage,MESH:D012166,,Tretinoin,5.06,,18452541
