GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
KRTAP23-1,337963,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.39,,9626627
KRTAP4-3,85290,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.14,,9626627
KRTAP4-5,85289,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.48,,9626627
KRTAP8-1,337879,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.97,,9626627
KRTCAP2,200185,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.72,,36513242
KRTCAP3,200634,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.18,,11305809|1585935|17984431|3626302|6760236|6897822
KSR1,8844,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.99,,11305809|1585935|17984431|3626302|6760236|6897822
KYNU,8942,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.29,,36513242
L1CAM,3897,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
L2HGDH,79944,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.13,,9626627
L3HYPDH,112849,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,10.31,,9626627
L3HYPDH,112849,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,10.31,,11305809|1585935|17984431|3626302|6760236|6897822
L3HYPDH,112849,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
L3MBTL2,83746,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.28,,9626627
L3MBTL3,84456,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.97,,11305809|1585935|17984431|3626302|6760236|6897822
LACC1,144811,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.97,,11305809|1585935|17984431|3626302|6760236|6897822
LACC1,144811,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.69,,36513242
LACTB,114294,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
LACTB2,51110,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.89,,11305809|1585935|17984431|3626302|6760236|6897822
LAG3,3902,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
LAIR1,3903,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.24,,9626627
LAMA2,3908,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.41,,9626627
LAMA2,3908,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.41,,11305809|1585935|17984431|3626302|6760236|6897822
LAMA3,3909,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.63,,11305809|1585935|17984431|3626302|6760236|6897822
LAMA3,3909,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.35,,36513242
LAMA4,3910,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.49,,36513242
LAMA5,3911,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.66,,11305809|1585935|17984431|3626302|6760236|6897822
LAMB2,3913,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.88,,9626627
LAMB2,3913,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.48,,36513242
LAMB3,3914,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.64,,11305809|1585935|17984431|3626302|6760236|6897822
LAMB3,3914,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
LAMC1,3915,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.43,,36513242
LAMC2,3918,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.28,,36513242
LAMP1,3916,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.32,,36513242
LAMTOR1,55004,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.81,,36513242
LAPTM5,7805,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.86,,9626627
LARGE1,9215,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.74,,36513242
LARGE2,120071,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.30,,9626627
LARGE2,120071,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.91,,36513242
LARP1B,55132,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.84,,11305809|1585935|17984431|3626302|6760236|6897822
LARP4B,23185,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.98,,11305809|1585935|17984431|3626302|6760236|6897822
LARS2,23395,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.27,,9626627
LASP1,3927,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.80,,9626627
LAT,27040,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
LAT2,7462,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.62,,9626627
LAT2,7462,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.62,,11305809|1585935|17984431|3626302|6760236|6897822
LATS1,9113,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.14,,9626627
LAX1,54900,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.31,,9626627
LAX1,54900,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.92,,36513242
LAYN,143903,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.10,,11305809|1585935|17984431|3626302|6760236|6897822
LBH,81606,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.69,,11305809|1585935|17984431|3626302|6760236|6897822
LBH,81606,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.41,,36513242
LBP,3929,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.60,,11305809|1585935|17984431|3626302|6760236|6897822
LBP,3929,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.32,,36513242
LBR,3930,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.79,,11305809|1585935|17984431|3626302|6760236|6897822
LCA5,167691,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.90,,36513242
LCE1E,353135,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.60,,9626627
LCE1M,66203,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.74,,36513242
LCE2C,353140,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.09,,9626627
LCE3A,353142,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.82,,9626627
LCN2,3934,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.26,,11305809|1585935|17984431|3626302|6760236|6897822
LCN3,16820,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.51,,36513242
LCN9,392399,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.09,,9626627
LCOR,84458,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
LCORL,254251,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.99,,11305809|1585935|17984431|3626302|6760236|6897822
LCP1,3936,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.77,,9626627
LCP1,3936,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.37,,36513242
LCP2,3937,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
LCP2,3937,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.68,,36513242
LCP3,35819,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.34,,36513242
LCP4,35820,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
LCP65AB2,48381,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.55,,36513242
LCP65AE,45018,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
LCP65AF,45017,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.34,,36513242
LCP65AG1,38703,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.55,,36513242
LCP65AG2,38702,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.34,,36513242
LCP65AG3,59159,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
LCP9,37963,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.55,,36513242
LDH,45880,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.45,,36513242
LDHA,3939,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.21,,11305809|1585935|17984431|3626302|6760236|6897822
LDHB,3945,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.32,,36513242
LDHD,197257,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.56,,36513242
LDLR,3949,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.18,,11305809|1585935|17984431|3626302|6760236|6897822
LDLR,3949,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.89,,36513242
LDLRAD4,753,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
LDLRAP1,26119,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.98,,11305809|1585935|17984431|3626302|6760236|6897822
LECTIN-46CB,53522,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
LECTIN-GALC1,35216,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.34,,36513242
LEF1,51176,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.23,,36513242
LEP,3952,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,"24,25-Dihydroxyvitamin D 3",7.68,,11305809
LEP,3952,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,7.68,,11305809|1585935|17984431|3626302|6760236|6897822
LEPROT,54741,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.15,,11305809|1585935|17984431|3626302|6760236|6897822
LETM2,137994,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.25,,9626627
LETM2,137994,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.85,,36513242
LFNG,3955,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.24,,9626627
LFNG,3955,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.24,,11305809|1585935|17984431|3626302|6760236|6897822
LGALS3,3958,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.42,,11305809|1585935|17984431|3626302|6760236|6897822
LGALS3,3958,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.13,,36513242
LGALS3BP,3959,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.35,,36513242
LGALS4,3960,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.09,,9626627
LGALS8,3964,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.81,,11305809|1585935|17984431|3626302|6760236|6897822
LGALS9,3965,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.83,,11305809|1585935|17984431|3626302|6760236|6897822
LGALS9C,654346,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.78,,11305809|1585935|17984431|3626302|6760236|6897822
LGALSL,29094,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.93,,9626627
LGI3,203190,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.90,,36513242
LGI4,163175,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.94,,36513242
LGMN,5641,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.39,,36513242
LGR4,55366,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.80,,11305809|1585935|17984431|3626302|6760236|6897822
LGSN,51557,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.04,,36513242
LHB,3972,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.83,,36513242
LHFPL2,10184,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.78,,9626627
LHFPL2,10184,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.78,,11305809|1585935|17984431|3626302|6760236|6897822
LHFPL6,10186,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.52,,36513242
LHX1,3975,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.02,,11305809|1585935|17984431|3626302|6760236|6897822
LHX4,89884,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.12,,11305809|1585935|17984431|3626302|6760236|6897822
LHX8,431707,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.78,,36513242
LHX9,56956,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.28,,9626627
LHX9,56956,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.88,,36513242
LIF,3976,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.12,,36513242
LIFR,3977,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.62,,11305809|1585935|17984431|3626302|6760236|6897822
LIG1,3978,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.62,,11305809|1585935|17984431|3626302|6760236|6897822
LILRA2,11027,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.72,,9626627
LILRA4,23547,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.93,,9626627
LILRA5,353514,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.32,,9626627
LILRB4,11006,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.08,,11305809|1585935|17984431|3626302|6760236|6897822
LILRB4,11006,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
LIMCH1,22998,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.76,,11305809|1585935|17984431|3626302|6760236|6897822
LIMCH1,22998,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.48,,36513242
LIMD2,80774,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.93,,11305809|1585935|17984431|3626302|6760236|6897822
LIMK1,3984,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.95,,9626627
LIMK2,3985,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
LIMS1,3987,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.87,,11305809|1585935|17984431|3626302|6760236|6897822
LIMS2,55679,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.62,,36513242
LIMS3,96626,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.97,,9626627
LIN37,55957,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.80,,36513242
LIN52,91750,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.98,,36513242
LIN54,132660,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.84,,36513242
LIN7A,8825,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.79,,11305809|1585935|17984431|3626302|6760236|6897822
LIN7A,8825,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.51,,36513242
LIN9,286826,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.18,,11305809|1585935|17984431|3626302|6760236|6897822
LINC00052,145978,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.45,,36513242
LINC00208,83655,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.94,,9626627
LINC00302,388699,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.59,,9626627
LINC00305,221241,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.09,,9626627
LINC00470,56651,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,5.07,,11305809|1585935|17984431|3626302|6760236|6897822
LINC00529,83647,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,6.29,,9626627
LINC00686,140865,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,6.29,,9626627
LINC00687,728450,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,6.29,,9626627
LINC00917,732275,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.09,,36513242
LINC01548,728409,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.74,,9626627
LINC01565,23434,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.48,,9626627
LINC02871,728434,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,6.29,,9626627
LINC02910,284756,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,5.09,,9626627
LINGO1,84894,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,10.05,,9626627
LINGO1,84894,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,10.05,,11305809|1585935|17984431|3626302|6760236|6897822
LINGO4,339398,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.64,,9626627
LINS1,55180,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.06,,36513242
LIPE,3991,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.36,,36513242
LIPG,9388,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.58,,11305809|1585935|17984431|3626302|6760236|6897822
LIPI,149998,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.57,,36513242
LITAF,9516,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.69,,9626627
LIX1L,128077,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.77,,36513242
LLGL2,3993,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
LMAN1,3998,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.54,,36513242
LMAN1L,79748,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.19,,36513242
LMAN2,10960,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.85,,36513242
LMCD1,29995,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.73,,11305809|1585935|17984431|3626302|6760236|6897822
LMCD1,29995,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.45,,36513242
LMNB1,4001,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.48,,11305809|1585935|17984431|3626302|6760236|6897822
LMNTD1,160492,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.42,,11305809|1585935|17984431|3626302|6760236|6897822
LMO2,4005,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.87,,9626627
LMO2,4005,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.87,,11305809|1585935|17984431|3626302|6760236|6897822
LMO2,4005,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
LMX1B,4010,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.18,,11305809|1585935|17984431|3626302|6760236|6897822
LNCRNA:NOE,43918,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.55,,36513242
LNK,43130,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.97,,11305809|1585935|17984431|3626302|6760236|6897822
LNPK,80856,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.87,,36513242
LONP1,9361,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.47,,36513242
LONRF2,164832,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.20,,9626627
LONRF3,79836,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.56,,36513242
LOX,4015,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.40,,11305809|1585935|17984431|3626302|6760236|6897822
LOX,4015,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.12,,36513242
LOXL1,4016,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.68,,11305809|1585935|17984431|3626302|6760236|6897822
LOXL1,4016,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
LOXL2,4017,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.41,,36513242
LOXL4,84171,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.89,,11305809|1585935|17984431|3626302|6760236|6897822
LPAL2,80350,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.85,,11305809|1585935|17984431|3626302|6760236|6897822
LPAR1,1902,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.75,,11305809|1585935|17984431|3626302|6760236|6897822
LPAR1,1902,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.47,,36513242
LPAR3,23566,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
LPAR4,2846,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.86,,36513242
LPAR6,10161,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.82,,11305809|1585935|17984431|3626302|6760236|6897822
LPAR6,10161,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.54,,36513242
LPCAT1,79888,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.47,,36513242
LPCAT2,54947,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
LPCAT3,10162,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.58,,36513242
LPGAT1,9926,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.86,,11305809|1585935|17984431|3626302|6760236|6897822
LPGAT1,9926,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.58,,36513242
LPIN1,23175,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.19,,36513242
LPIN2,9663,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.52,,36513242
LPIN3,64900,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.76,,36513242
LPL,4023,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.16,,11305809|1585935|17984431|3626302|6760236|6897822
LPL,4023,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.87,,36513242
LPP,4026,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.10,,9626627
LPP,4026,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.10,,11305809|1585935|17984431|3626302|6760236|6897822
LPP,4026,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
LPXN,9404,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.52,,36513242
LRAT,9227,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.89,,9626627
LRATD1,151354,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.97,,11305809|1585935|17984431|3626302|6760236|6897822
LRATD2,157638,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.96,,11305809|1585935|17984431|3626302|6760236|6897822
LRBA,987,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
LRCH1,23143,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.79,,36513242
LRCH2,57631,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.98,,36513242
LRE3,24540,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,6.96,,6897822
LRFN2,57497,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.60,,11305809|1585935|17984431|3626302|6760236|6897822
LRFN3,79414,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.17,,9626627
LRFN3,79414,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.77,,36513242
LRFN4,78999,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.01,,36513242
