GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
HMOX1A,791518,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.46,,12405556|9463841
HMOX1A,791518,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.01,,16886695|16905684
HMOX2,3163,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.22,,11684046|12405556|18078449|19452292|25395965|9095378
HMX1,3166,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.42,,12405556|9463841
HMX1,3166,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.97,,16886695|16905684
HNRNPA0A,323529,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.04,,12405556|9463841
HNRNPA0A,323529,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.59,,16886695|16905684
HNRNPC,3183,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.85,,12405556|9463841
HNRNPC,3183,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.40,,16886695|16905684
HNRNPK,3190,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.75,,12405556|9463841
HNRNPK,3190,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.30,,16886695|16905684
HOMER1,9456,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.81,,12405556|9463841
HOMER1,9456,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.35,,16886695|16905684
HOXC13A,58059,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.04,,12405556|9463841
HOXC13A,58059,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.59,,16886695|16905684
HP,3240,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.59,,12405556|9463841
HP,3240,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.14,,16886695|16905684
HPCAL4,51440,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.10,,12405556|9463841
HPCAL4,51440,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.64,,16886695|16905684
HPX,3263,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.74,,12405556|9463841
HPX,3263,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,10.77,,16886695|16905684
HPX,3263,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,10.77,,16886695
HRG,3273,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,5.34,,16886695
HRH1,3269,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,4.93,,16886695
HS3ST1L2,562344,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.73,,12405556|9463841
HS3ST1L2,562344,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.28,,16886695|16905684
HSD17B2,3294,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.08,,11684046|12405556|18078449|19452292|25395965|9095378
HSD17B3,3293,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.07,,11684046|12405556|18078449|19452292|25395965|9095378
HSD17B4,3295,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.63,,12405556|9463841
HSD17B4,3295,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.18,,16886695|16905684
HSD3B4,15495,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.89,,11684046|12405556|18078449|19452292|25395965|9095378
HSF1,3297,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.83,,11684046|12405556|18078449|19452292|25395965|9095378
HSP90AA1,3320,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.73,,11684046|12405556|18078449|19452292|25395965|9095378
HSP90B1,7184,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.83,,11684046|12405556|18078449|19452292|25395965|9095378
HSPA1A,3303,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.66,,11684046|12405556|18078449|19452292|25395965|9095378
HSPA5,3309,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.37,,11684046|12405556|18078449|19452292|25395965|9095378
HSPA9,3313,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.82,,11684046|12405556|18078449|19452292|25395965|9095378
HSPG2,3339,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.84,,12405556|9463841
HSPG2,3339,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.39,,16886695|16905684
HSPH1,10808,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.50,,12405556|9463841
HSPH1,10808,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.04,,16886695|16905684
HTR1D,3352,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.10,,12405556|9463841
HTR1D,3352,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.65,,16886695|16905684
HTR2A,3356,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.59,,12405556|9463841
HTR2A,3356,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,17.48,,16886695|16905684
HTR2A,3356,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,17.48,,16886695
HTR2A,3356,"Sleep Disorders, Intrinsic",MESH:D020919,,Quetiapine Fumarate,17.48,,16905684
HTR2C,3358,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.80,,12405556|9463841
HTR2C,3358,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,10.97,,16886695|16905684
HTR2C,3358,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,10.97,,16886695
HTR6,3362,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,5.34,,16886695
IARS2,55699,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.12,,12405556|9463841
IARS2,55699,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.66,,16886695|16905684
IBA1,114737,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,5.67,,11684046|12405556|18078449|19452292|25395965|9095378
ID2,3398,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.46,,12405556|9463841
ID2,3398,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.00,,16886695|16905684
IFNG,3458,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.19,,11684046|12405556|18078449|19452292|25395965|9095378
IGF1,3479,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.47,,11684046|12405556|18078449|19452292|25395965|9095378
IGFBP1A,317638,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.27,,12405556|9463841
IGFBP1A,317638,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.82,,16886695|16905684
IGFBP2B,798920,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.13,,12405556|9463841
IGFBP2B,798920,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.68,,16886695|16905684
IGFN1.1,541504,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.96,,12405556|9463841
IGFN1.1,541504,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.51,,16886695|16905684
IGFN1.3,100331959,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.78,,12405556|9463841
IGFN1.3,100331959,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.33,,16886695|16905684
IGSF21B,567714,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.08,,12405556|9463841
IGSF21B,567714,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.63,,16886695|16905684
IKBIP,121457,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.00,,12405556|9463841
IKBIP,121457,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.55,,16886695|16905684
IL10,3586,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.75,,12405556|9463841
IL10,3586,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,5.75,,11684046|12405556|18078449|19452292|25395965|9095378
IL10,3586,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,7.84,,16886695|16905684
IL10,3586,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,7.84,,16886695
IL11,3589,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.02,,11684046|12405556|18078449|19452292|25395965|9095378
IL12B,3593,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Phenelzine,4.35,,3273886
IL13,3596,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.75,,11684046|12405556|18078449|19452292|25395965|9095378
IL17A,3605,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.78,,11684046|12405556|18078449|19452292|25395965|9095378
IL17REL,400935,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.86,,12405556|9463841
IL17REL,400935,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.41,,16886695|16905684
IL18,3606,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.53,,11684046|12405556|18078449|19452292|25395965|9095378
IL1A,3552,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.44,,11684046|12405556|18078449|19452292|25395965|9095378
IL1B,3553,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,6.84,,12405556|9463841
IL1B,3553,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,6.84,,11684046|12405556|18078449|19452292|25395965|9095378
IL1B,3553,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Phenelzine,6.84,,3273886
IL1B,3553,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.44,,16886695|16905684
IL1B,3553,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,6.44,,16886695
IL2,3558,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.50,,11684046|12405556|18078449|19452292|25395965|9095378
IL20RA,53832,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.26,,12405556|9463841
IL20RA,53832,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.81,,16886695|16905684
IL21,59067,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.21,,12405556|9463841
IL21,59067,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.76,,16886695|16905684
IL23A,51561,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.05,,11684046|12405556|18078449|19452292|25395965|9095378
IL4,3565,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.40,,11684046|12405556|18078449|19452292|25395965|9095378
IL5,3567,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.77,,11684046|12405556|18078449|19452292|25395965|9095378
IL6,3569,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,6.76,,12405556|9463841
IL6,3569,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,6.76,,11684046|12405556|18078449|19452292|25395965|9095378
IL6,3569,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Phenelzine,6.76,,3273886
IL6,3569,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.39,,16886695|16905684
IL6,3569,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,6.39,,16886695
IL6ST,3572,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.67,,12405556|9463841
IL6ST,3572,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.21,,16886695|16905684
IL7,3574,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.19,,11684046|12405556|18078449|19452292|25395965|9095378
ILKAP,80895,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.31,,12405556|9463841
ILKAP,80895,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.85,,16886695|16905684
IMPDH1,3614,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.11,,12405556|9463841
IMPDH1,3614,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.66,,16886695|16905684
IMPDH1B,338306,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.00,,12405556|9463841
IMPDH1B,338306,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.55,,16886695|16905684
ING4,51147,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.16,,12405556|9463841
ING4,51147,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.71,,16886695|16905684
INHA,3623,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.92,,12405556|9463841
INHA,3623,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.46,,16886695|16905684
INHBE,83729,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.69,,12405556|9463841
INHBE,83729,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.23,,16886695|16905684
INS,3630,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,6.78,,12405556|9463841
INS,3630,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,6.78,,11684046|12405556|18078449|19452292|25395965|9095378
INS,3630,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,8.90,,16886695|16905684
INS,3630,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,8.90,,16886695
INS1,16333,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.48,,11684046|12405556|18078449|19452292|25395965|9095378
INSIG1,3638,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.41,,12405556|9463841
INSIG1,3638,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,3.94,,16886695|16905684
INSR,3643,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.87,,11684046|12405556|18078449|19452292|25395965|9095378
INTS10,55174,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.17,,12405556|9463841
INTS10,55174,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.72,,16886695|16905684
IPO8,10526,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.17,,12405556|9463841
IPO8,10526,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.72,,16886695|16905684
IPPK,64768,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.41,,12405556|9463841
IPPK,64768,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.96,,16886695|16905684
IREB2,3658,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.89,,12405556|9463841
IREB2,3658,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.43,,16886695|16905684
IRF1B,792160,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.92,,12405556|9463841
IRF1B,792160,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.47,,16886695|16905684
IRF7,3665,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.58,,12405556|9463841
IRF7,3665,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.12,,16886695|16905684
IRS1,3667,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.77,,11684046|12405556|18078449|19452292|25395965|9095378
IRS2,8660,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.93,,11684046|12405556|18078449|19452292|25395965|9095378
ISG15,9636,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.56,,12405556|9463841
ISG15,9636,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.10,,16886695|16905684
ISL1,3670,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.04,,12405556|9463841
ISL1,3670,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.58,,16886695|16905684
ITIH2,3698,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.93,,12405556|9463841
ITIH2,3698,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,11.42,,16886695|16905684
ITIH2,3698,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,11.42,,16886695
ITIH3A.1,553614,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.08,,12405556|9463841
ITIH3A.1,553614,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.63,,16886695|16905684
ITIH4,3700,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,5.16,,16886695
ITPR1,3708,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.90,,11684046|12405556|18078449|19452292|25395965|9095378
ITPR3,3710,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.09,,11684046|12405556|18078449|19452292|25395965|9095378
ITSN2A,566412,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.47,,12405556|9463841
ITSN2A,566412,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.02,,16886695|16905684
IZUMO1R,390243,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.98,,11684046|12405556|18078449|19452292|25395965|9095378
JADE1,79960,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.88,,12405556|9463841
JADE1,79960,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.42,,16886695|16905684
JAGN1A,449830,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.73,,12405556|9463841
JAGN1A,449830,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.28,,16886695|16905684
JAK2,3717,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,4.60,,16886695
JUN,3725,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.76,,12405556|9463841
JUN,3725,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,5.76,,11684046|12405556|18078449|19452292|25395965|9095378
JUN,3725,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,3.40,,16886695|16905684
JUNB,3726,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.37,,12405556|9463841
JUNB,3726,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,3.90,,16886695|16905684
KANK4,163782,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.99,,12405556|9463841
KANK4,163782,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.53,,16886695|16905684
KBTBD2,25948,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.22,,12405556|9463841
KBTBD2,25948,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.76,,16886695|16905684
KCNA1,3736,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.19,,12405556|9463841
KCNA1,3736,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,12.28,,16886695|16905684
KCNA1,3736,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,12.28,,16886695
KCNAB1,7881,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.04,,12405556|9463841
KCNAB1,7881,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,11.78,,16886695|16905684
KCNAB1,7881,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,11.78,,16886695
KCND2,3751,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.01,,12405556|9463841
KCND2,3751,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.55,,16886695|16905684
KCNH2,3757,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.17,,12405556|9463841
KCNH2,3757,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,15.07,,16886695|16905684
KCNH2,3757,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,15.07,,16886695
KCNH2,3757,"Sleep Disorders, Intrinsic",MESH:D020919,,Quetiapine Fumarate,15.07,,16905684
KCNH6,81033,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.38,,12405556|9463841
KCNH6,81033,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.92,,16886695|16905684
KCNIP3,30818,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.09,,12405556|9463841
KCNIP3,30818,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,11.94,,16886695|16905684
KCNIP3,30818,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,11.94,,16886695
KCTD17,79734,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.23,,12405556|9463841
KCTD17,79734,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.77,,16886695|16905684
KDM1A,23028,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,15.50,,12405556|9463841
KDM1A,23028,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Phenelzine,15.50,,3273886
KDM1A,23028,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Tranylcypromine,15.50,,3273886
KDM1A,23028,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.50,,16886695|16905684
KDM6AL,569207,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.38,,12405556|9463841
KDM6AL,569207,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.93,,16886695|16905684
KDR,3791,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,7.43,,12405556|9463841
KDR,3791,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,7.43,,11684046|12405556|18078449|19452292|25395965|9095378
KDR,3791,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,3.91,,16886695|16905684
KEAP1,9817,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,3.64,,11684046|12405556|18078449|19452292|25395965|9095378
KEL,3792,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.29,,12405556|9463841
KEL,3792,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.83,,16886695|16905684
KIF11,3832,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.65,,12405556|9463841
KIF11,3832,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.19,,16886695|16905684
KIF5C,3800,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.93,,12405556|9463841
KIF5C,3800,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.48,,16886695|16905684
KIFC3,3801,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.96,,12405556|9463841
KIFC3,3801,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.51,,16886695|16905684
KIRREL1B,100170816,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.38,,12405556|9463841
KIRREL1B,100170816,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.93,,16886695|16905684
KISS1,3814,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.23,,11684046|12405556|18078449|19452292|25395965|9095378
KISS2,100216472,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,5.75,,11684046|12405556|18078449|19452292|25395965|9095378
KIZ,55857,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.15,,12405556|9463841
KIZ,55857,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.70,,16886695|16905684
KL,9365,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.17,,11684046|12405556|18078449|19452292|25395965|9095378
KLC1,3831,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.04,,12405556|9463841
KLC1,3831,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,11.78,,16886695|16905684
KLC1,3831,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,11.78,,16886695
KLC4,89953,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.08,,12405556|9463841
KLC4,89953,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.63,,16886695|16905684
KLF11A,560787,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.67,,12405556|9463841
KLF11A,560787,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.22,,16886695|16905684
KLF2A,117508,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.46,,12405556|9463841
KLF2A,117508,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,5.01,,16886695|16905684
KLF3,51274,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.97,,12405556|9463841
KLF3,51274,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.51,,16886695|16905684
KLF5,688,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Melatonin,4.01,,11684046|12405556|18078449|19452292|25395965|9095378
KLF5B,560043,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,5.59,,12405556|9463841
KLF5B,560043,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,6.13,,16886695|16905684
KLF9,687,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.61,,12405556|9463841
KLF9,687,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.15,,16886695|16905684
KLHDC2,23588,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,4.14,,12405556|9463841
KLHDC2,23588,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.69,,16886695|16905684
KMT2A,4297,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.75,,12405556|9463841
KMT2A,4297,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.30,,16886695|16905684
KNG1,3827,"Sleep Disorders, Intrinsic",MESH:D020919,,Olanzapine,4.78,,16886695
KNSTRN,90417,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.83,,12405556|9463841
KNSTRN,90417,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.38,,16886695|16905684
KPNA2,3838,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.71,,12405556|9463841
KPNA2,3838,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.25,,16886695|16905684
KPNA4,3840,"Sleep Disorders, Circadian Rhythm",MESH:D020178,,Haloperidol,3.97,,12405556|9463841
KPNA4,3840,"Sleep Disorders, Intrinsic",MESH:D020919,,Haloperidol,4.52,,16886695|16905684
